,publishedAt,channelId,title,description,channelTitle,liveBroadcastContent,publishTime,thumbnails.default.url,thumbnails.default.width,thumbnails.default.height,thumbnails.medium.url,thumbnails.medium.width,thumbnails.medium.height,thumbnails.high.url,thumbnails.high.width,thumbnails.high.height,videoId
53,2021-10-29T14:45:21Z,UC8p1vwvWtl6T73JiExfWs1g,Local Matters: Youngkin pulls ahead of McAuliffe in latest Virginia poll,A new poll by Fox News shows Republican Glenn Youngkin ahead of Democrat Terry McAuliffe by 8 points among likely voters in ...,CBS News,none,2021-10-29T14:45:21Z,https://i.ytimg.com/vi/UT-g7Xoae1I/default.jpg,120,90,https://i.ytimg.com/vi/UT-g7Xoae1I/mqdefault.jpg,320,180,https://i.ytimg.com/vi/UT-g7Xoae1I/hqdefault.jpg,480,360,UT-g7Xoae1I
54,2021-10-29T14:01:07Z,UC8p1vwvWtl6T73JiExfWs1g,What happens if Buffalo elects a socialist mayor? Inside the Democrat vs. Democrat race,"Buffalo, New York, could be the first major U.S. city in decades to elect a socialist mayor — India Walton. But the incumbent she ...",CBS News,none,2021-10-29T14:01:07Z,https://i.ytimg.com/vi/zG5i1lBfKPo/default.jpg,120,90,https://i.ytimg.com/vi/zG5i1lBfKPo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/zG5i1lBfKPo/hqdefault.jpg,480,360,zG5i1lBfKPo
55,2021-10-29T00:29:36Z,UC8p1vwvWtl6T73JiExfWs1g,Big oil executives grilled on Capitol Hill regarding disinformation on climate change,Big oil executives testified before house lawmakers Thursday about their alleged role in spreading disinformation on climate ...,CBS News,none,2021-10-29T00:29:36Z,https://i.ytimg.com/vi/h4lCnQH19bg/default.jpg,120,90,https://i.ytimg.com/vi/h4lCnQH19bg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/h4lCnQH19bg/hqdefault.jpg,480,360,h4lCnQH19bg
56,2021-10-29T00:03:19Z,UC8p1vwvWtl6T73JiExfWs1g,Biden announces framework for Build Back Better Act. Now lawmakers have to finalize the details.,"Shortly before departing for Europe, President Biden announced he and Democratic lawmakers reached a framework agreement ...",CBS News,none,2021-10-29T00:03:19Z,https://i.ytimg.com/vi/GpjhMLD8QEg/default.jpg,120,90,https://i.ytimg.com/vi/GpjhMLD8QEg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/GpjhMLD8QEg/hqdefault.jpg,480,360,GpjhMLD8QEg
57,2021-10-28T22:51:42Z,UC8p1vwvWtl6T73JiExfWs1g,Virginia prepares for close results on election night,It's a tight race for governor in Virginia with former Democratic governor Terry McAuliffe facing off against Republican Glenn ...,CBS News,none,2021-10-28T22:51:42Z,https://i.ytimg.com/vi/t9fV-0qTNiE/default.jpg,120,90,https://i.ytimg.com/vi/t9fV-0qTNiE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/t9fV-0qTNiE/hqdefault.jpg,480,360,t9fV-0qTNiE
58,2021-10-28T22:25:38Z,UC8p1vwvWtl6T73JiExfWs1g,Local Matters: Polling shows New Hampshire 2022 Senate race could be tight,"According to the latest Granite State Poll, the 2022 Senate race in New Hampshire could be a close one. Dante Scala, a professor ...",CBS News,none,2021-10-28T22:25:38Z,https://i.ytimg.com/vi/TUeLax3tLrE/default.jpg,120,90,https://i.ytimg.com/vi/TUeLax3tLrE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/TUeLax3tLrE/hqdefault.jpg,480,360,TUeLax3tLrE
59,2021-10-28T22:08:35Z,UC8p1vwvWtl6T73JiExfWs1g,Biden urges Democrats to unite on smaller social and climate spending plan,"After weeks of negotiations, President Biden is heading to Europe with a framework for his signature spending plan. The revised ...",CBS News,none,2021-10-28T22:08:35Z,https://i.ytimg.com/vi/iTbGVuShZYI/default.jpg,120,90,https://i.ytimg.com/vi/iTbGVuShZYI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/iTbGVuShZYI/hqdefault.jpg,480,360,iTbGVuShZYI
60,2021-10-28T22:03:34Z,UC8p1vwvWtl6T73JiExfWs1g,Biden looks to restore European allies&#39; faith in the U.S.,President Biden is traveling to Europe for the annual G20 Summit. He has promised to restore the U.S. to what he called its rightful ...,CBS News,none,2021-10-28T22:03:34Z,https://i.ytimg.com/vi/LyFtQZX_OXI/default.jpg,120,90,https://i.ytimg.com/vi/LyFtQZX_OXI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/LyFtQZX_OXI/hqdefault.jpg,480,360,LyFtQZX_OXI
61,2021-10-28T20:07:00Z,UC8p1vwvWtl6T73JiExfWs1g,Facebook changing company name to Meta,Facebook is changing its company name to Meta. CEO Mark Zuckerberg says the new name will reflect growing interests in virtual ...,CBS News,none,2021-10-28T20:07:00Z,https://i.ytimg.com/vi/QbcnG9uhhUQ/default.jpg,120,90,https://i.ytimg.com/vi/QbcnG9uhhUQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/QbcnG9uhhUQ/hqdefault.jpg,480,360,QbcnG9uhhUQ
62,2021-10-28T19:28:07Z,UC8p1vwvWtl6T73JiExfWs1g,What to expect from Biden’s trip to Europe,President Biden is traveling to Europe to meet with Pope Francis before attending the G20 Summit in Rome. He will then head to ...,CBS News,none,2021-10-28T19:28:07Z,https://i.ytimg.com/vi/H73S9pZ21nM/default.jpg,120,90,https://i.ytimg.com/vi/H73S9pZ21nM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/H73S9pZ21nM/hqdefault.jpg,480,360,H73S9pZ21nM
63,2021-10-28T19:29:06Z,UC8p1vwvWtl6T73JiExfWs1g,NYC firefighters protest COVID vaccine mandate outside mayor’s home,New York City firefighters held a rally against the mayor's COVID-19 vaccine mandate for city workers. CBS New York's John Dias ...,CBS News,none,2021-10-28T19:29:06Z,https://i.ytimg.com/vi/Tbpe52nEBQo/default.jpg,120,90,https://i.ytimg.com/vi/Tbpe52nEBQo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Tbpe52nEBQo/hqdefault.jpg,480,360,Tbpe52nEBQo
64,2021-10-28T19:23:17Z,UC8p1vwvWtl6T73JiExfWs1g,"Seville, Spain to develop heat wave naming system","Seville, Spain is hoping to become the first city in the world to name heat waves. Mauricio Rodas, former mayor of Quito, Ecuador ...",CBS News,none,2021-10-28T19:23:17Z,https://i.ytimg.com/vi/zP6Q5UlFgNs/default.jpg,120,90,https://i.ytimg.com/vi/zP6Q5UlFgNs/mqdefault.jpg,320,180,https://i.ytimg.com/vi/zP6Q5UlFgNs/hqdefault.jpg,480,360,zP6Q5UlFgNs
65,2021-10-28T19:15:53Z,UC8p1vwvWtl6T73JiExfWs1g,Doctor on fourth COVID vaccine dose and vaccinating young children,"A fourth COVID-19 vaccine shot will soon be available for some immunocompromised adults across the country. Meanwhile, the ...",CBS News,none,2021-10-28T19:15:53Z,https://i.ytimg.com/vi/tuMdBlzwcgg/default.jpg,120,90,https://i.ytimg.com/vi/tuMdBlzwcgg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/tuMdBlzwcgg/hqdefault.jpg,480,360,tuMdBlzwcgg
66,2021-10-28T18:21:56Z,UC8p1vwvWtl6T73JiExfWs1g,Global supply chain issues impact U.S. economy,The global supply chain is struggling to recover from the pandemic and its woes are hitting the U.S. economy. New York Times ...,CBS News,none,2021-10-28T18:21:56Z,https://i.ytimg.com/vi/hyi1zXMEU90/default.jpg,120,90,https://i.ytimg.com/vi/hyi1zXMEU90/mqdefault.jpg,320,180,https://i.ytimg.com/vi/hyi1zXMEU90/hqdefault.jpg,480,360,hyi1zXMEU90
67,2021-10-28T18:19:08Z,UC8p1vwvWtl6T73JiExfWs1g,Texas approves new congressional district map,"Texas Governor Greg Abbott, a Republican, signed a new congressional district map into law. Some congressional candidates ...",CBS News,none,2021-10-28T18:19:08Z,https://i.ytimg.com/vi/WcR6egTGnPw/default.jpg,120,90,https://i.ytimg.com/vi/WcR6egTGnPw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/WcR6egTGnPw/hqdefault.jpg,480,360,WcR6egTGnPw
68,2021-10-28T18:08:45Z,UC8p1vwvWtl6T73JiExfWs1g,Biden calls new $1.75 trillion social spending plan “transformative”,President Biden unveiled his revised $1.75 trillion spending plan from the White House today. CBS News' Debra Alfarone breaks ...,CBS News,none,2021-10-28T18:08:45Z,https://i.ytimg.com/vi/8rj-LDQuW1s/default.jpg,120,90,https://i.ytimg.com/vi/8rj-LDQuW1s/mqdefault.jpg,320,180,https://i.ytimg.com/vi/8rj-LDQuW1s/hqdefault.jpg,480,360,8rj-LDQuW1s
69,2021-10-28T17:10:06Z,UC8p1vwvWtl6T73JiExfWs1g,Judge sets ground rules for Kyle Rittenhouse trial,"A Wisconsin judge has finalized ground rules ahead of the trial for Kyle Rittenhouse, who is charged with killing two people and ...",CBS News,none,2021-10-28T17:10:06Z,https://i.ytimg.com/vi/kjv1K5kTXOA/default.jpg,120,90,https://i.ytimg.com/vi/kjv1K5kTXOA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/kjv1K5kTXOA/hqdefault.jpg,480,360,kjv1K5kTXOA
70,2021-10-28T16:49:01Z,UC8p1vwvWtl6T73JiExfWs1g,Biden unveils new $1.75 trillion social spending plan,President Biden unveiled a new $1.75 trillion framework for boosting social programs and combating climate change on Thursday ...,CBS News,none,2021-10-28T16:49:01Z,https://i.ytimg.com/vi/A5Ui7kGCyTw/default.jpg,120,90,https://i.ytimg.com/vi/A5Ui7kGCyTw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/A5Ui7kGCyTw/hqdefault.jpg,480,360,A5Ui7kGCyTw
71,2021-10-28T16:33:52Z,UC8p1vwvWtl6T73JiExfWs1g,Biden speaks about new $1.75 trillion social spending bill | full video,President Biden provided an update on his economic agenda Thursday after his administration unveiled a revamped $1.75 trillion ...,CBS News,none,2021-10-28T16:33:52Z,https://i.ytimg.com/vi/tKnY9t3Mhxk/default.jpg,120,90,https://i.ytimg.com/vi/tKnY9t3Mhxk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/tKnY9t3Mhxk/hqdefault.jpg,480,360,tKnY9t3Mhxk
72,2021-10-28T15:22:15Z,UC8p1vwvWtl6T73JiExfWs1g,Florida school board member targeted by parents and lawmakers,"Culture war battles are now being waged in the meetings of community school boards, and the fights are getting personal.",CBS News,none,2021-10-28T15:22:15Z,https://i.ytimg.com/vi/ZyI78RxwglM/default.jpg,120,90,https://i.ytimg.com/vi/ZyI78RxwglM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ZyI78RxwglM/hqdefault.jpg,480,360,ZyI78RxwglM
73,2021-10-28T14:01:13Z,UC8p1vwvWtl6T73JiExfWs1g,Marine caught on video swiftly disarming robbery suspect,"James Kilcer, a U.S. Marine, was at a gas station in Arizona when three people entered the store and allegedly attempted to rob it.",CBS News,none,2021-10-28T14:01:13Z,https://i.ytimg.com/vi/JnASyGxtdWA/default.jpg,120,90,https://i.ytimg.com/vi/JnASyGxtdWA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/JnASyGxtdWA/hqdefault.jpg,480,360,JnASyGxtdWA
74,2021-10-28T13:45:05Z,UC8p1vwvWtl6T73JiExfWs1g,Biden set to meet with Pope Francis during visit to Europe,The first stop on President Biden's trip to Europe will be a meeting with Pope Francis at the Vatican. They're expected to discuss ...,CBS News,none,2021-10-28T13:45:05Z,https://i.ytimg.com/vi/GsxB8Wf6eDw/default.jpg,120,90,https://i.ytimg.com/vi/GsxB8Wf6eDw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/GsxB8Wf6eDw/hqdefault.jpg,480,360,GsxB8Wf6eDw
75,2021-10-28T13:45:24Z,UC8p1vwvWtl6T73JiExfWs1g,Biden to meet with House Democrats before departing for Europe,President Biden is meeting with House Democrats this morning to try to reach an agreement on his Build Back Better agenda ...,CBS News,none,2021-10-28T13:45:24Z,https://i.ytimg.com/vi/aN89BPSPkhw/default.jpg,120,90,https://i.ytimg.com/vi/aN89BPSPkhw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/aN89BPSPkhw/hqdefault.jpg,480,360,aN89BPSPkhw
76,2021-10-28T12:57:14Z,UC8p1vwvWtl6T73JiExfWs1g,Small SUVs only do so-so in revamped side crash test,"The Insurance Institute for Highway Safety says only 1 out of 20 got the highest ""good"" rating. The rest were only OK, marginal or ...",CBS News,none,2021-10-28T12:57:14Z,https://i.ytimg.com/vi/PleykgD4Qfk/default.jpg,120,90,https://i.ytimg.com/vi/PleykgD4Qfk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/PleykgD4Qfk/hqdefault.jpg,480,360,PleykgD4Qfk
77,2021-10-28T11:00:11Z,UC8p1vwvWtl6T73JiExfWs1g,The New Pro-Gun Generation | CBS Reports,Portrayals of Second Amendment activists as mostly White males openly carrying assault weapons is changing. A new episode of ...,CBS News,none,2021-10-28T11:00:11Z,https://i.ytimg.com/vi/DBUOQIhsldU/default.jpg,120,90,https://i.ytimg.com/vi/DBUOQIhsldU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/DBUOQIhsldU/hqdefault.jpg,480,360,DBUOQIhsldU
78,2021-10-28T00:55:15Z,UC8p1vwvWtl6T73JiExfWs1g,British-Iranian woman faces more prison time in Tehran,"Nazanin Zaghari-Ratcliffe, who has been detained in Iran since 2016 on spying charges has indirectly caused an international ...",CBS News,none,2021-10-28T00:55:15Z,https://i.ytimg.com/vi/ROIdd1GWrZc/default.jpg,120,90,https://i.ytimg.com/vi/ROIdd1GWrZc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ROIdd1GWrZc/hqdefault.jpg,480,360,ROIdd1GWrZc
79,2021-10-28T00:49:25Z,UC8p1vwvWtl6T73JiExfWs1g,California&#39;s unemployment fraud climbs to $20 billion,"California has paid at least $20 billion dollars in fraudulent unemployment benefits since the start of the pandemic. Adam Beam, a ...",CBS News,none,2021-10-28T00:49:25Z,https://i.ytimg.com/vi/MD9oUJFg0aQ/default.jpg,120,90,https://i.ytimg.com/vi/MD9oUJFg0aQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/MD9oUJFg0aQ/hqdefault.jpg,480,360,MD9oUJFg0aQ
80,2021-10-28T00:50:06Z,UC8p1vwvWtl6T73JiExfWs1g,"Top Democrats say a deal on Biden&#39;s social spending plan is imminent, but roadblocks remain","Top Democrats on Capitol Hill say they're close to a deal on the President's Build Back Better bill, but there are still some ...",CBS News,none,2021-10-28T00:50:06Z,https://i.ytimg.com/vi/89GdkV63q9Y/default.jpg,120,90,https://i.ytimg.com/vi/89GdkV63q9Y/mqdefault.jpg,320,180,https://i.ytimg.com/vi/89GdkV63q9Y/hqdefault.jpg,480,360,89GdkV63q9Y
81,2021-10-27T23:03:58Z,UC8p1vwvWtl6T73JiExfWs1g,Biden compromises on social spending plan to try to push bill through Congress,"President Biden's social spending and climate bill looks different from what the president first proposed, but he is compromising ...",CBS News,none,2021-10-27T23:03:58Z,https://i.ytimg.com/vi/pKN51Y8OKSs/default.jpg,120,90,https://i.ytimg.com/vi/pKN51Y8OKSs/mqdefault.jpg,320,180,https://i.ytimg.com/vi/pKN51Y8OKSs/hqdefault.jpg,480,360,pKN51Y8OKSs
82,2021-10-27T22:48:17Z,UC8p1vwvWtl6T73JiExfWs1g,2021 local and state election campaigns enter final week,"Major cities including New York, Boston, Minneapolis and Buffalo are all holding mayoral elections this November. CBS News ...",CBS News,none,2021-10-27T22:48:17Z,https://i.ytimg.com/vi/DM6zpLNjNlI/default.jpg,120,90,https://i.ytimg.com/vi/DM6zpLNjNlI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/DM6zpLNjNlI/hqdefault.jpg,480,360,DM6zpLNjNlI
83,2021-10-27T20:02:14Z,UC8p1vwvWtl6T73JiExfWs1g,Authorities release initial findings in &quot;Rust&quot; movie set shooting investigation,Investigators in New Mexico have revealed their initial findings into a deadly movie-set shooting that involved actor Alec Baldwin.,CBS News,none,2021-10-27T20:02:14Z,https://i.ytimg.com/vi/RTVVO7zB3ZQ/default.jpg,120,90,https://i.ytimg.com/vi/RTVVO7zB3ZQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/RTVVO7zB3ZQ/hqdefault.jpg,480,360,RTVVO7zB3ZQ
84,2021-10-27T18:58:28Z,UC8p1vwvWtl6T73JiExfWs1g,FDA advisory panel member discusses Pfizer&#39;s COVID-19 vaccine for kids 5 to 11,An FDA advisory panel is endorsing a reduced-dose version of Pfizer's COVID-19 vaccine for kids aged 5 to 11. If the FDA and ...,CBS News,none,2021-10-27T18:58:28Z,https://i.ytimg.com/vi/asrGacVmfCE/default.jpg,120,90,https://i.ytimg.com/vi/asrGacVmfCE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/asrGacVmfCE/hqdefault.jpg,480,360,asrGacVmfCE
85,2021-10-27T17:26:21Z,UC8p1vwvWtl6T73JiExfWs1g,Merrick Garland testifies before Senate Judiciary Committee | full video,Attorney General Merrick Garland testified before the Senate Judiciary Committee on Wednesday. Senators questioned Garland ...,CBS News,none,2021-10-27T17:26:21Z,https://i.ytimg.com/vi/yrsA2EusJCg/default.jpg,120,90,https://i.ytimg.com/vi/yrsA2EusJCg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/yrsA2EusJCg/hqdefault.jpg,480,360,yrsA2EusJCg
86,2021-10-27T16:29:35Z,UC8p1vwvWtl6T73JiExfWs1g,Briefing on &quot;Rust&quot; shooting involving Alec Baldwin | full video,The Santa Fe County Sheriff's Office held a news conference Wednesday to provide updates on the investigation into the fatal ...,CBS News,none,2021-10-27T16:29:35Z,https://i.ytimg.com/vi/bnHWjm87F6M/default.jpg,120,90,https://i.ytimg.com/vi/bnHWjm87F6M/mqdefault.jpg,320,180,https://i.ytimg.com/vi/bnHWjm87F6M/hqdefault.jpg,480,360,bnHWjm87F6M
87,2021-10-27T16:05:28Z,UC8p1vwvWtl6T73JiExfWs1g,Rabbi who survived Tree of Life synagogue shooting reflects on deadly attack 3 years later,"Three years ago today, a gunman armed with an assault rifle and multiple handguns opened fire inside the Tree of Life ...",CBS News,none,2021-10-27T16:05:28Z,https://i.ytimg.com/vi/ukVZfHAQ8iM/default.jpg,120,90,https://i.ytimg.com/vi/ukVZfHAQ8iM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ukVZfHAQ8iM/hqdefault.jpg,480,360,ukVZfHAQ8iM
88,2021-10-27T15:46:01Z,UC8p1vwvWtl6T73JiExfWs1g,Democrats rush to finalize deal on Biden&#39;s agenda,President Biden heads to Europe Thursday for a series of meetings with world leaders. His trip includes a stop in Rome for the ...,CBS News,none,2021-10-27T15:46:01Z,https://i.ytimg.com/vi/burw6hZxTRg/default.jpg,120,90,https://i.ytimg.com/vi/burw6hZxTRg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/burw6hZxTRg/hqdefault.jpg,480,360,burw6hZxTRg
89,2021-10-27T15:42:45Z,UC8p1vwvWtl6T73JiExfWs1g,Democrats continue to negotiate on Biden&#39;s Build Back Better bill before he heads to Europe,Moderates and progressives within the Democratic party continue to clash over certain provisions in President Biden's social ...,CBS News,none,2021-10-27T15:42:45Z,https://i.ytimg.com/vi/sCNOM440_Ak/default.jpg,120,90,https://i.ytimg.com/vi/sCNOM440_Ak/mqdefault.jpg,320,180,https://i.ytimg.com/vi/sCNOM440_Ak/hqdefault.jpg,480,360,sCNOM440_Ak
90,2021-10-27T15:10:05Z,UC8p1vwvWtl6T73JiExfWs1g,Virginia&#39;s governors race remains razor thin in final days,The race for Virginia's governor remains a virtual tie between former governor Terry McAuliffe and Republican businessman ...,CBS News,none,2021-10-27T15:10:05Z,https://i.ytimg.com/vi/-bGoirVi1FI/default.jpg,120,90,https://i.ytimg.com/vi/-bGoirVi1FI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/-bGoirVi1FI/hqdefault.jpg,480,360,-bGoirVi1FI
91,2021-10-27T15:07:26Z,UC8p1vwvWtl6T73JiExfWs1g,U.S. asks U.K. court to allow Julian Assange to be extradited to face espionage charges,The U.S. government is asking a British court to allow WikiLeaks founder Julian Assange to be extradited to face federal ...,CBS News,none,2021-10-27T15:07:26Z,https://i.ytimg.com/vi/_jK6NaC7XyA/default.jpg,120,90,https://i.ytimg.com/vi/_jK6NaC7XyA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/_jK6NaC7XyA/hqdefault.jpg,480,360,_jK6NaC7XyA
92,2021-10-27T14:28:36Z,UC8p1vwvWtl6T73JiExfWs1g,Queen Elizabeth to miss COP26 climate conference in Glasgow,Queen Elizabeth has pulled out of hosting a major reception for world leaders at the upcoming COP26 climate change summit.,CBS News,none,2021-10-27T14:28:36Z,https://i.ytimg.com/vi/Dtm1rNBnaiE/default.jpg,120,90,https://i.ytimg.com/vi/Dtm1rNBnaiE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Dtm1rNBnaiE/hqdefault.jpg,480,360,Dtm1rNBnaiE
93,2021-10-27T00:55:18Z,UC8p1vwvWtl6T73JiExfWs1g,FDA advisers back Pfizer&#39;s COVID vaccine for kids 5 to 11 years old,Pfizer's COVID-19 vaccine for children is one step closer to being approved after an FDA advisory committee voted unanimously ...,CBS News,none,2021-10-27T00:55:18Z,https://i.ytimg.com/vi/TTnjAYKmvSM/default.jpg,120,90,https://i.ytimg.com/vi/TTnjAYKmvSM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/TTnjAYKmvSM/hqdefault.jpg,480,360,TTnjAYKmvSM
94,2021-10-27T00:48:11Z,UC8p1vwvWtl6T73JiExfWs1g,Supply chain issues threaten consumers and businesses,"A global traffic jam of ships carrying goods to major U.S. ports is affecting consumers and businesses, and some experts say the ...",CBS News,none,2021-10-27T00:48:11Z,https://i.ytimg.com/vi/Gm1nHqnuzQE/default.jpg,120,90,https://i.ytimg.com/vi/Gm1nHqnuzQE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Gm1nHqnuzQE/hqdefault.jpg,480,360,Gm1nHqnuzQE
95,2021-10-27T00:32:12Z,UC8p1vwvWtl6T73JiExfWs1g,How a pro-Trump &quot;command center&quot; fueled January 6 efforts to block election certification,"Ahead of January 6, allies of then-President Trump had a ""command center"" at a hotel one block away from the White House ...",CBS News,none,2021-10-27T00:32:12Z,https://i.ytimg.com/vi/xaQYk9c814U/default.jpg,120,90,https://i.ytimg.com/vi/xaQYk9c814U/mqdefault.jpg,320,180,https://i.ytimg.com/vi/xaQYk9c814U/hqdefault.jpg,480,360,xaQYk9c814U
