rating,title,user,user_link,time,comment
3," copied scenes
",facurogu-25332,/user/ur162000011/,5 February 2023,"The marvel movies have gotten noticeably worse, now they even copy scenes such as the one in which Riri wears a suit like iron man's and flies so high that the suit can't support her, before that also the scene in which she is in her room and says she has class in 15 minutes like when Peter and Tony meet and Peter tells him he has homework to do, or when Riri wakes up next to shuri and riri starts naming different movies like Peter used to do, anyway this way You can continue criticizing the ""movie"" such as the bad CGI that the marvel movies have, I hope that the DC movies stand out to see if marvel wakes up that way and starts making good movies again."
6," this don't kill the villain stuff needs to end
",desertstorm-22182,/user/ur98234147/,5 February 2023,"Ok Colossus doesn't need to be heard every time Marvel really needs to move on from this save the villain crap this small part just makes no sense and just a waste they could have just had it revenge and it would have been nicer the fact they wasted it on some flashbacks is so dumb just kill him and move on would have save the whole 5 mins, despite that it was still a good movie with a great bit to Tony Stark and Iron Man (may he rest his soul), there is so much more to see if and when they decide what they will do throughout phase 6 which would be nice to see the boy become the next panther.."
," Worst movie i've ever seen!
",SeniorHerpe,/user/ur75938177/,5 February 2023,"Literally the worst movie ever made! Worse than Battlefield Earth! Do you know what it takes to be worse than that movie? It takes years and year of complete dedication to surpass Battlefield Earth! Like a lifelong of extreme effort! You ask yourself ""how can this movie be that bad?"" Well a tribe of black people far technology advanced than any other race on the planet! That alone makes this movie horribly horrendous! Then the flying fish people! Wtf is that garbage? Who wrote this garbage? Did they have a drug adled brain? I think was sniffing glue when he was writing this drivel. Damn him, damn him to hell!"
1," Lighting
",joew7679-69-181716,/user/ur54334449/,5 February 2023,"Would've been nice if they splurged for lights on the set. Brand new TV and I was ready to send it back until I read other reviews about this movie. It is nothing more than a book on tape. Why, in 2023, should anyone question a major purchase because of bad lighting? Hollywood is full of bad people. Pedophiles, murderers, tax cheats, human traffickers, cult leaders, bad writers, bad directors, bad producers, Jennifer Lopez, drug addicts, and the hundreds of crazy people that allow awful things to happen. So, maybe one person should've realized, after all the millions were spent, to turn on the lights."
5," Black Panther: Wakanda Forever
",Prismark10,/user/ur4569900/,5 February 2023,Black Panther was really Rocky 3. Directed by Ryan Coogler who rebooted the boxing franchise with Creed.Marvel bosses were left with a headache. Black Panther was a box office feline monster that snagged a best Picture Oscar nomination.The premature death of Chadwick Boseman meant a detour for the sequel.The movie begins with the death of King T'Challa. His mother Ramonda (Angela Bassett) takes over as Queen and she grieves for her son. A year later Ramonda believes she has lost her daughter Shuri (Letitia Wright.)She was on a mission in America to retrieve a young genius scientist Riri Williams still a MIT student. She has created a Vibranium detector that the Americans are using.It has disturbed a civilisation beneath the ocean led by Namor. They too have Vibranium technology and want Riri dead. His actions have brought pressure on Wakanda.The CIA believe that the Wakandans are to blame. Namor hates the surface people.The movie is a bloated mess. There was no going away from the fact the shock death of Boseman left Marvel Films with a creative headache.Letitia Wright who had to be kept off social media due to her ultra religious and anti vax views was never going to be a convincing replacement.Some of the scripting was bad. Agent Everett K Ross (Martin Freeman) finding something important as soon as he arrives at a crime scene when others who were there longer did not. Yet he did not smell a rat.The special effects looked shoddy as well. I did not expect such obvious CGI in places.
1," A Disappointing and Uninspired Film Experience
",yeasinjabed,/user/ur161998395/,5 February 2023,"I recently watched a movie that I would rate with a 1-star rating. The movie had high expectations, but unfortunately, it was a complete disappointment. The plot was unoriginal and lacked depth. The characters were one-dimensional and lacked any real personality. The dialogue was clunky and forced, making it difficult to connect with the characters on any level.The special effects were underwhelming and at times seemed like they were done on a shoestring budget. The pacing of the movie was slow and dull, which made it a real struggle to sit through the entire thing. The soundtrack was uninspiring and forgettable, adding nothing to the overall experience of the movie.The acting was subpar, with most of the actors delivering wooden performances that failed to bring any life to their characters. The casting was also a problem, with actors who seemed miscast for their roles, making it even more difficult to become invested in the story.Overall, I would not recommend this movie to anyone. It was a waste of time and money and failed to deliver on almost every level. I was greatly disappointed by the movie and feel that it was a major letdown compared to other films in the same genre. If you're looking for a good movie experience, I would suggest skipping this one and finding something else to watch."
5," That sure was a movie...
",hmschlof,/user/ur158051238/,5 February 2023,"That was a movie, all right. No one can say it wasn't. A good movie? Eh...
But a movie, nevertheless..
Required Characters? Okay...
That sure did happen. I am glad I didn't pay extra for a movie ticket.Mediocre, at best.A lot of stuff happened. Nobody cared, because everyone was too busy missing Chadwick Boseman. Way too long. Way too much filler. OHMYLORD. I still haven't hit the minimum word count? How many times do you want me to say mediocre, too long for a tribute to Chadwick Boseman (at 2 hours and 38 minutes) and suddenly became Avatar:The way of water out of nowhere. For as great as the first movie was, I was expecting much more."
6," Could have been better
",Vclfx,/user/ur149471933/,5 February 2023,"I had a lot of regards on who would they follow Black Panter after Chadwick death. I was given the spoiler of whom would became the next Black Panther and honestly, i was scared on how would they follow this movie since the current set of events.I did like a lot of things during the movie; some decisions where well made and fit for the situations presented, the visuals as always was stunning and the songs are beatifull.Angela Bassett performance carries most of the movies in here back with amazing acting.And, the homenage to Chadwick Boseman was really powerfull.That all being said... It could have been so much better. This movie had soo much pootential that i felt lost to bad writting and proper direction.A lot of things felt lost in the story, and some motivations where missing. The first half of the movie seems to lost the concept of how powerfull Wakanda was in the first movie and in the Avengers series. The old plot ""the villan overcome our high tech defenses easily and we don't now how"" is just bad. Some really important characters put themselfs at high risks situations with zero reasons and some actions had zero consequences during the movie.Not to mention the ""brilliant"" ideia in the end of the movie that uses the strengh of the enemy in their behalf.I kinda liked the movie as a casual movie you would watch on a friday night, but considering the history behind it, it could have been better."
," Tries, but gets some smart stuff wrong...
",jmillenbach-09526,/user/ur70699589/,5 February 2023,"Sadly I understand what they're talking about well enough to know that they don't understand it. Or are purposefully being obtuse/wrong?It's ""diffie q's"" aka 'diff. Eq.s' not ""differential equations"".I've yet to ever see a ""2065"" bit encryption key. Computers are based on binary, and lots of things work best on them in multiples of 2 like 2048, 1024, 512... Every once in a while something odd happens like the 140 bit encryption, but that's a rarity. Here I think they looked at current recommendations, doubled them and fudged the value for no good reason (more is better, right?).You don't drop random balls in AR then ask the computer to grade you (to save your brother). If your can instantly measure the validity of a solution you have the computer create lots of random attempts then use genetic algorithms to work around local minima.Yeah it's hard to make science look interesting or worthwhile to action fans. Maybe I'm just not the target audience here...I appreciate a number of unusual things they attempted in the Wakandan culture. But it just feels like a bunch of superficial tweaks. They're still led by a king/queen. If they were truly as advanced as they claim they wouldn't need to be authoritarian. People would do what should be done.I get tired of seeing various people's supposedly futuristic versions of reality that feel like today in all the ways that matter. ""Yes general."" ""I was only doing what I was ordered to do."" etcI'm guessing because those with power don't want people to think. They imagine they're the reason for all the successes, but blame others for any failure."
5," Really Wanted it to be Great
",kagevw,/user/ur63209600/,5 February 2023,"I really wanted Wakanda Forever to be a great successor to the first movie, which is one of my favorite Marvel movies ever, but it just fell flat. Unfortunately this movie falls into the pattern of regency that Marvel has had since the COVID pandemic began, big aspirations, no real effort into reaching them. The story manages to follow the same trope as all marvel movies, which is nothing spectacular anymore. The introduction of the ""Atlantean-esque"" people was something I was really looking forward to, but it never really felt like it was given the attention a big introduction like this deserved. The characters themselves were all lackluster, especially the introduction of Iron Heart, who felt like she shouldn't have even been there. I'm blown away that this movie was nominated for Oscars, even the CGI was visibly bad in some scenes. Definitely worth a watch for marvel fans, but really don't expect anything spectacular and game changing like the first movie."
1," Sad to see Marvel die on that hill
",Holden_Reach,/user/ur20341900/,5 February 2023,"Fascist Wakanda ursuping a native South American nation is really the last nail in the coffin of Marvel's cinematic universe. Catastrophic failure is putting it mildly.I do understand that in real life the bad guys often enough win, but if I watch a Marvel movie I don't want the bad guys to win. Wakanda attacking an innocent nation, murdering many and getting away with it in the end is unacceptable to me. Also, I thought blank Panter did in the past a fair job giving Africans a representation in cinema. Letting the Africans play the role of the white slavers that dominates South American nations is now a great disservice to the African continent. I find it quite scandalous. Particularly considering that the movie was made by a nation that exterminated the North American natives. First commit genocide and then make a movie in which you paint a completely unrelated people (Africans) as evil as yourself. Probably to feel better about yourself. Quite distasteful."
6," Another lonely conspiracy
",Sh31kh_H0kv5,/user/ur119939766/,5 February 2023,"In the end it all worked out in the favor of the same family, secrets deception are the real bonds of the Panther family, myself marvel i don tire 4 ona story my bodi don dey weak for the story line so na wetin go come next, now wey tchalla get son, do na so on and do fourth we get go no Wahala, as far as say ona de make money e don finish so well done,i no gain anything from the movie at all the main thing here is the fact the namor and vibranium girl was introduced to the group do wats next? In the end it all worked out in the favor of the same family, secrets deception are the real bonds of the Panther family, myself marvel i don tire 4 ona story my bodi don dey weak for the story line so na wetin go come next, now wey tchalla get son, do na so on and do fourth we get go no Wahala, as far as say ona de make money e don finish so well done,i no gain anything from the movie at all the main thing here is the fact the namor and vibranium girl was introduced to the group do wats next?"
6," Messy story, feels hastely made...
",micglou,/user/ur55150621/,4 February 2023,"I expected more of this movie. Right from the start the movie looked hastely made... the set during the T'Challa funeral looked hastely; the buidlings looked fake and cheap, the street looked like it was made an hour before and wasn't even completely finished. And this actually kinda continued throughout the movie. It looked like most of the budget went to the special effects, but as soon some real scenery was in front of the camera it looked cheap and unfinished.Story also felt messy, the basis of it is great but they rushed through everything... and they still made a movie over 2,5 hours long. Also even though Letitia Wright did a great job with her character in the first movie, the character itself and her screen presence isn't strong enough to carry a movie like this. It is a bad choice making her the Black Panther, Lupita Nyong'o would've been a much better choice to end up as the Black Panther, much better actress and stronger screen presence.Angela Bassett though... what a regal woman she is, she carried the movie until her death. 60+ years old but looking fit, strong and gorgeous and she poured everything into her character."
2," Dimished the first movie...long and boring...storyline baffling!
",garymckenna-15770,/user/ur161991731/,4 February 2023,I was hesitant to watch this as I really really loved the first movie and without chadwick was concerned this would lose its edge. How right I was it was a meandering storyline with no depth the characters from the first movie became superficial and shallow. The storyline made no sense how and why another empire existed without such a technological society such as wakanda not knowing was just baffling. The cgi is great but it was not enough to cover for such a poor story. I need to watch the first movie again to rekindle the love I had for this movie and try and forget this. Don't waste your time on this the first movie deserves a much better sequel and this was not it.
7," So dark!
",ARByars,/user/ur150135164/,4 February 2023,"The tribute at the beginning was beautifully done. It was so dark that it was like watching a black screen and listening to the movie. We lost interest about 20 minutes into it because we couldn't see anything. It would have been a great story if we could see it. This seems to be a trend with movies lately- I'd like to be able to SEE the actors. I'd like to SEE the costumes, special effects and sets. Storyline was decent but again- not able to see a thing made it hard to focus on. Martin Freeman is great as always. The Wakanda cast are all talented women- would have loved to SEE their faces. Meh."
5," What an overhyped, garbage movie
",osalim,/user/ur65999898/,4 February 2023,"This movie was a pale shadow to the first movie. Granted the first movie was not a classic, but it had so much more going for it than this one. Chadwick Boseman made the role his own and the story was good. This movie had a rubbish storyline, the villain was not convincing enough, the final battle was lackluster and could not compare with the one in the first movie and Shuri was made Black Panther in the end really? A girl who didnt earn the title and had no credibility was made protector of Wakanda. If the director was smart, he would have let the movie die and not made a sequel.This movie did well at the box office but righly underperformed when compared to the first. Only reason this movie made $800million at the box office is because ""Marvel"" die hard fans flocked in droves out of ""curiosity"" to see how this film would turn out but probably were disappointed by it. Considering it didnt make as much money as the first. It is astonishing it has a 7/10 on IMDB. This movie is a solid 5 and im glad i didn't waste my money watching it in a Cinema. This is an insult to Boseman's memory. If the Director makes a third, the film would struggle to make $500million at the box office, simple as that. Marvel's time is up, i have yet to see a good movie since Avengers concluded!"
3," Black Panther: Way of the Water
",asgoins-93322,/user/ur107195788/,4 February 2023,"Truly one of the worst Marvel movies made this far. The Eternals gets a bad rap, but the plotline of this movie was so much worse. ""Hey, we can be friends."" ""Oh wait, no we can't, let's fight!"" ""Okay, okay, we can be friends."" The End. The CIA plot went nowhere other then to drive home that Americans are the greatest threat, even though they depicted other nations at the UN as the aggressors. Martin's character was a wimp and did nothing. As far as the Black Panther is concerned, the whole process was ignored and she instantly becomes Black Panther without ritual, ceremony, and all of a sudden when convenient. The only cool scene of the entire movie was the dive down to the city, but I've seen these scenes in Aquaman, Avatar, and various others. I could also go on about the Iron Man type suits and that dumb plotline, but I think we can all agree that it was a rip off and only a signal to say, ""Hey, black girls can get into STEM, too!"" Which is true, but I'd suggest making a better movie if you really want to encourage that."
10," Better than expected!
",shareen_shany,/user/ur55959137/,4 February 2023,"This film is not the usual Marvel film. This is different, its more matured, its about love, forgiving & healing. It dedicated to Chadwick B.Its not too slow neither its too fast. It has the right tempo. It tells a story, how vengeance eats you up & make a hole that you can repair.It still has Marvel concept, superhero, humour & the works!Totally awesome performance from the Queen, Shuri, Okeye, Nokia & the Mexican actor!Expected that this film to be cartoony like Thor the god of love & thunder, that is a waste of time & money to watch but this was worthy!The ending with the memory of Chadwick brings tears. Lovely memories of him!Glad I watch it!"
6," It's just a vehicle for the third movie of the Black Panther saga!!
",li0904426,/user/ur28425280/,4 February 2023,"The movie ""Black Panther: Wakanda Forever"" is certainly not the action movie the Marvel Studios audience expects, with fewer fights, chases, and explosions and a lot of talk, explanation, and revelations. It's a mix of Aquaman with the original Black Panther.The movie has a sharp break between the futuristic world of Wakanda and the city of Talokan with the realistic world of the United States (""...catch a Bull's game later...""), it doesn't sound natural. Also, it seems that director Ryan Coogler and the writers made this film just to prepare for the third sequence of the Black Panther saga, it has all the ingredients for the next project, especially the ending."
7," This was Shuri's story - Ok but not best entry
",donnagrei,/user/ur61883926/,4 February 2023,"I believe a lot of the haters will hate on this because this Black Panther sequel became very much Shuri's story. Or, Shuri and the women of Wakanda perhaps.Actually shifting the focus to the powerful women of Wakanda is one of the things I liked about this film and story. But overall, it just wasn't a GREAT story period. Instead of a sequel we got another origin story - this time for the scientific minded Shuri - and the problem is she just wasn't suited to be the Black Panther. I think the writers did what they could given the circumstances of the untimely passing of its star. And in a way, it made SENSE, but it also ended up feeling like a bridge story and that was unfortunate.Nevertheless there are some good moments, and some sad moments that are much more of a downer than a typical Marvel movie. Initially, I liked the introduction of Namor and the underwater city, which was visually appealing. But again, Marvel wastes a villain on a rather petty dispute that could've been solved had they all just calmed the F down, as it was obvious the girl had not intended to harm anyone with her machine. Bizzare and useless plot!"
," ""It looks like there's a tree blocking the road""...
",olavinto_,/user/ur6395591/,4 February 2023,"...said the driver of a prison transport van when he stopped in front of a tree blocking the road. Dude, when you have to stop, there IS a tree blocking the road. Obviously it helps to get out of the car to walk a couple of meters next to the tree to see that it actually is one the road... Logic got left behind. To me, small details matter a lot and this movies is full of things like the afore mentioned situation. A new interesting and very powerfull race is immediately made into an enemy that just wants to wipe everyone of the map for the stupidest reason ever. No one mentions or tries to do any research into who they actually are or even asks them when their leader is first encountered either. Negotiations are not even mentioned and almost evrything is decided in the blink of an eye, on both sides. I do not remember the Wakandans being so full of themselves and the enemy isn't any better. These huge, advanced and old societies that have existed in peace for ages, they sure are quick to go to war...There's a lot of dialogue that is way overscripted/too complicated and rarely does anyone have regular sounding conversations. It's like everyone is in constant conflict with each other. Surprisingly M'Baku is basically the only major character who shows any restraint and actually stops to think and calmly expresses at least some alternatives (after he has experienced the strenght of the enemy).The traditions and rituals that gave Wakanda a unique identity in the first movie are mostly discarded (I guess that this is mainly because Suri is a modern techie who doesn't believe/cate about them and only trusts in her tech and she constantly rebels and acts out like a bloody teenager) and what little there is lacks any comparable depth.The best parts are probably the those that are dedicated to T'Challa and Chadwick Boseman and they have a few quite emltional scenes. Outside of those there's too much going on here, rgere, everywhere, and nothing has any true substance. Some parts are also way too fairytaly.Sadly, the movie lacks the charisma and talent of Chadwick Boseman. Winston Duke could have filled that hole with his powerful presence but he is utilized even less than before even when he has a major role in the current government. Instead the focus is on our techie girl and I she would have worked much, much better if she had stayed in that role. I have nothing against female hero's but Wakanda Forever feels more like some Disney cartoon aimed for young teenagers and it's way too nice, simple and a even bit childish.The first one had much more serious tone and it was also a lot better thought out. I'm suprised that this was written and directed by the same people because this felt completely different. This is easily one of the most boring MCU movies to date I'm sad to say."
6," A few poor choices moved this from average to bad
",vikcyru,/user/ur78338530/,4 February 2023,"I really wanted to like this film. Loved how the protagonist switched to Shuri. Love the banter between some of the characters. But some massive plot holes and decisions have made this movie flawed in a way which my mind couldn't reconcile. The largest of which was the killing of Queen Ramonda. Unnecessary when after Chadwick Boseman's death the movie was already supercharged with the emotion of death and loss.Killing queen Ramonda made the final scene which should have been the most emotional in the entire MCU franchise confusing to me. Why was she grieving her brother and not her more recent loss of her mother. Movies that can successfully bridge the gap between reality and fiction are so strong but this one made some epically poor decisions and botched it.The enemy was also confusing. Mayans exploited by colonisers - GO! Dudes who wanna thanos the world - NO! Winged feet and ability to hover and fly faster than aircraft - YO! Lose to Black Panther due to not being able to breathe air? OH NO! Peace treaty? Wtf?I get the mercy angle - but the character was too confusing and lacked significant depth or gravitas.The one joke about suits was cool but out of place in a character who was overly serious but looked well.... Comical.A new young scientist with an iron man suit. Cool.I thought Okoye's performance was the most powerful, and Shuri did well - likeable character. Angela Basset's loss will be felt - but the series has the potential to turnaround after a movie which has to be seen as a disappointment overall."
5," Shame on you Marvel.
",dreamflite-45735,/user/ur98324565/,4 February 2023,I will always miss Chadwick Bosman and they did pay homage. They at least did that right.It was overall a good movie with the exception of two lines in reference to a white person being called a colonizer. Why would you mar one of the only powerful female black role models that's part of Marvel movie arena with something like that? This is a movie that is watched by children and helps create the foundation of what is acceptable human behavior. Having characters that are incredibly grounded and looked up to by children everywhere say something so politically incorrect and devisive is something that blew me away. It made me hot with anger. It did a disservice to an absolutely wonderful movie. The teachings of working with one another and treating each other with respect is so incredibly important.I am wincing at the thought of hearing kids at school being called colonizers because of the color of their skin and feeling the hate of something they were not even a part of. Such ignorance Marvel. Shame on you.
7," Wakanda forever
",Cinema-reviewer321,/user/ur118439842/,4 February 2023,"I did like the first Black Panther movie of 2018. So, after the tragic passing of Chadwick Boseman I was interested in how Black panther: Wakanda Forever (2022) was going to do without him in the leading role for the movie.It is hard for me to say if Black Panther: Wakanda Forever (2022) is as good as the first or better, because I liked this second movie a lot. The acting in this movie is what makes this movie good, along with great emotional moments.Letitia Wright as Shuri was great in her performance and the way the character acted was nice to watch. I did believe her as someone who not only lost a king but her own brother, along with the queen of Wakanda played by Angela Bassett giving a believable performance as someone who has lost a lot of people in her life.I liked Namor the Sub-mariner played by Tenoch Huerta and thought the Namor character was threatening but was also trying hard to keep the underwater city Talokan safe, along with him looking cool flying around with the wings on his feet. Plus, I like the introduction of Riri Williams/Ironheart in this movie and how she is part of the plot of the movie.The action scenes are cool to watch and fun, and I like how they play out in the story. This movie has effective emotional moments that genuinely made me cry at times from how well handled it was, also the after credits scene was emotionally well handled and might make you cry.Black Panther: Wakanda Forever (2022) was a good sequel to the first Black Panther movie. It has great acting, great action, effective emotional moments, some funny moments, and it has a great tribute to both Chadwick Boseman and his character T'Challa that will tug on your heart strings."
3," Very badly written, an utter disappointment
",mossikukulas-21314,/user/ur80906229/,4 February 2023,"I don't know why they ended up with such a badly written convoluted film.. I really wanted to like this but it was such a convoluted non-sensical plot with minimal black panther content, a very bizarre origin story for Namor and overall a very disappointing final act that reminded me a bit of a Power Rangers episode.. Sometimes I wonder why do I even bother watching these films.I'm giving it 3/10 because of the good production value and a wonderful scene at the middle of the scene with a wonderful musical score. You'll know when you'll see it.Other than that it was a complete disappointment with redundant characters, characters that were introduced because they'll get a spin-off and I just despair at the state of the MCU in general."
3," Not very good.
",hemisphere65-1,/user/ur21552176/,4 February 2023,"Without Boseman, there is no cast member capable of carrying a major movie like this one. Letitia Wright is not a good enough actress to be the main character and Angela Bassett has gotten worse over the years. Such a one-note performance as the queen, which was made worse by awful dialogue and weak storylines.The Riri character is a welcome addition, along with the long overdue Namor, but neither intro was very good.The SFX were good, of course, but some of the cgi backgrounds looked incomplete. The movie would have been more tolerable at about 110 minutes, because the other hour or so added nothing."
4," Not what I thought it was
",toviadomus,/user/ur70131987/,4 February 2023,"It was bad. It was bad enough that I thought they should've hired another actor to play the lead role. Without giving it to a girl who's not ready and not impressive. Plus all. The talented and interesting charchters are dead now. Tchalla, killmomger, klaue, the queen ramonda king tchaka his right hand man. I dont think they saw the bigger picture or what will be left of it after last 2 black panther movies. No one interesting is left. By this movie a major storyline on the level of ironman got sidelined. Black panther fell to the lot of Eternals. And it does feel like forever with getting nowhere storyline."
6," Disappointing.
",bowmanj-68191,/user/ur75739609/,4 February 2023,"Marvel movies are running out of ideas. The first black panther was much better. This one seems to lose direction, move slowly and overabue cgi. Character development is poor and it's hard to develop any opinion whatsoever regarding Namor. The plot is plodding and the drama doesn't hit home. They attempt an homage to Chadwick Boseman which is the best part of the movie but it actually seems overdone, as they do something at the start and again at the end. Overall a lot of effects, suits and gadgets but too little substance. I definitely feel like this and the multiverse of madness were real let downs. They could have easily cut 20-30 minutes out of this movie and been better for it. Hopefully the next phase of the MCU comes back stronger."
5," Boring
",shannglennxo,/user/ur58180288/,4 February 2023,"I absolutely love the first black panther!!! One of My favorite movies!! Great story line, great characters, all around awesome! But I found this one very boring and kinda corny. Barely anything happens for the first 1hr 45 mins ... and Fish people? Really? That's our villain? I'm good.Dude had wings on his feet lol black panther doesn't make an appearance till 2 hours in... what? I thought this movie was called Black Panther. That's why I watched it. This story but so useless and pointless and I was just overall very disappointed- I could not wait for this to come out and it was a bit let down for me."
5," Slow paced and way too long...
",paul_haakonsen,/user/ur22654354/,4 February 2023,"While I am not overly keen on superhero movies, then I still watch them when able, as they tend to be visually impressive movies. And superhero movies also tend to be movies where you just switch off the brain, lean back and munch on a snack while watching the action, something that is required to unwind from time to time.I found the 2018 ""Black Panther"" movie to be adequately entertaining, so of course I also opted to watch the 2022 sequel ""Black Panther: Wakanda Forever"" as I had the opportunity. Though such a movie is hardly worth a cinema admission ticket in my opinion.""Black Panther: Wakanda Forever"" was not as entertaining as the 2018 predecessor. The narrative in ""Black Panther: Wakanda Forever"" was simply too montonous, slow paced and dragged on for a long time whilst setting up the stage for a showdown between Wakanda and Namor. Lots of talking and character building going on for about two-thirds of the movie, and the showdown was the final third act of the movie. While the action and fighting was fun to watch, it didn't make up for the long two-thirds that laid before it.It was becoming a struggle to keep focus on the screen and keep being interested in the narrative here, at least for me, since there wasn't enough of any action in the first two-thirds of the movie. I was expecting a Marvel superhero movie with lots of action and punches being thrown, and I wasn't in the mindset for a political drama with a lot of character building and setting the stage.The acting performances in the movie were good, but the movie was suffering from not having Chadwick Boseman in the role as the Black Panther. It should be noted, though, that the cast ensemble was good and they had a lot of talented actors and actresses on the cast list.Visually then ""Black Panther: Wakanda Forever"" was good, as Marvel superhero movie usually are. So at least tyou're in for a visual treat. But visuals can only do so much for lifting up a lacking narrative.Running at 2 hours and 41 minutes, and without a properly entertaining script, then ""Black Panther: Wakanda Forever"" was a long and somewhat monotonous affair to sit through. So I guess the 'forever' part of the title was a hint at the narrative as well.""Black Panther: Wakanda Forever"" is a movie for the fans of the superhero genre, no doubt about it. And for us casual viewers, it was somewhat of a stale foray into the ""Black Panther"" franchise.My rating of director Ryan Coogler's 2022 movie ""Black Panther: Wakanda Forever"" lands on a five out of ten stars."
5," Too long....just so long
",atleverton,/user/ur154032493/,4 February 2023,"I watched this movie with no great expectations. I think for most people, the attraction of the MCU has faded. It's not surprising after the over saturation of the content over the past few years. I think last year there were six tv shows and four movies. And honestly, I've never been a huge fan of the characters. But I have to admit that there are two things that Marvel does well...emotionally resonant scenes and big action. Wakanda Forever had both. It was far too long, and I think this was affected by the premature death of Chadwick Boseman. It was hard to balance an emotional story of farewell to that character with an absurd one of fish-people being angry with Wakanda. This leads me to my biggest problem with the portrayal of Wakanda, and the fish people in the MCU. Vibranium is supposed to give both countries this amazing technological advantage over the rest of the world to the extent that major powers like the US are afraid of Wakanda, and yet when they actually do fight-their warriors line up in ranks like it's 1435. Where are the tanks? The heavy guns? The missiles? They do have jet like things. It just seems like strategically, if the Wakandans every did go to war with a country like the US, it would be a massacre. And the fish people are even worse. They have no advanced technology whatsoever. And yet they are able to catch Wakanda by surprise. While it was an enjoyable watch, it was too long."
8," Black Panther: Wakanda Forever Impresses after some underwhelming marvel projects
",ashnasmam,/user/ur121041615/,4 February 2023,"I was thrilled with Black Panther: Wakanda Forever after some disappointing offerings from Marvel. It captivates with its mature and impactful story and a fitting tribute to Chadwick Boseman. The film's focus on the drama and future of Wakanda elevates it beyond a mere visual spectacle. In addition, the stunning visuals and incredible action sequences complement the film's thought-provoking story, making for an unforgettable cinematic experience. The film's depiction of Wakanda, a technologically advanced and culturally rich African nation, is nothing short of breathtaking, and I found myself drawn in by its world-building. Overall, Black Panther: Wakanda Forever exceeded my expectations and I can't wait to see what the future holds for the franchise."""
3," What have they done??
",andrewcallow,/user/ur33431355/,4 February 2023,"Terrible movie!Underwater people storyline is weak weak weak, and not only has no real direction, but it's completely diverged from the Marvel 'Universe' coherence of the different hero storylines.Shuri (Letitia Wright) as the new Black Panther..... well, having a female hero is the new correctness norm of trying to capture the female viewing population, and may have worked - if she looked like she could be a hero. Watching the early part of the movie she looks emaciated with no muscle on her arms whatsoever, which is completely against any logic of a superhero - all the male leads have way more muscle and an athletic physique that is way beyond the average man, which adds credibility to their strength and capabilities.Since Disney took over the Marvel Universe, they have dumbed down the storylines and trashed what made these heroes and the Universe great in the first place.Poor Stan Lee must be turning in his grave at this corruption of his legacy."
7," Angela Bassett is the highlight
",snoozejonc,/user/ur120966602/,4 February 2023,"Vibranium is discovered under the Atlantic Ocean and it causes problems for Wakanda.Reasonably good sequel with some standout moments.The strongest aspects are the character moments for the likes of Ramonda, Shuri, and Nakia as they contend with various obstacles whilst mourning the loss of T'Challa. I particularly enjoyed the scenes involving Ramonda because Angela Bassett is so magnetic on screen and Letitia Wright does good job of leading the majority of the film.I like the concept of the Talokan and this aspect of the story plays out to a fairly logical conclusion. It's good that certain arcs are left open for future stories, but for me it slightly retreads familiar ground to the original by involving Wakanda in another conflict with an aggrieved supervillain looking to right the wrongs of history.Where I struggle is the general pacing and length of the story. There is some material that stretches the screen time for the sake of franchise expansion. With the 'Ironheart' streaming show on the horizon, plus other movies, this story has to introduce certain characters and continue the arcs of others and for it me this adds a bloated corporate feel to it. Also a lot of dialogue is dedicated to exposition.A big positive is the cinematography and art design. There are so many cinematic shots and beautifully coloured imagery from Wakanda. Plus Talokan is brought to life extremely well.As with many Marvel movies I have grown tired of the extended action spectacle. I think this movie is another example as so much of it is very familiar, such as Ironman type suits flying about with cuts to faces inside the helmets and Wakandans in cool car chases on foreign soil. Other sequences feel quite cartoonishly over the top.It's a 6.5/10 for me but I round upwards."
6," I wanted to like this more
",djdogmanfish,/user/ur51526919/,4 February 2023,"This has alot of the right ingredients to make a great movie. Before I really get into my review I have to acknowledge that making this film into a masterpiece was a daunting task given the loss of Chadwick Boseman, and it's so hard to replicate how incredible the first movie was. At times I found my attention starting to drift, so there were times where I had to rewind to catch up on what I missed.The biggest hit to this film is the runtime. This movie is so loooooong. There was so much good in it, I like the backstory of Namor's people. I think we could have slimmed down several parts, like the Cambridge section, for example. The action scenes are also a downgrade for me, there's just not much in the way of memorable action.I have to praise the acting and the world building. Angela Bassett commands so many great scenes. Letitia Wright really steps up as a lead. I was hesitant going in, but she really does an impressive job. The attention to detail in both Wakanda and Talokan just blew my mind. The love and care given to Meso-American culture was beautiful.I wish I could give it more stars. Alot of thought came into the making of this film, it just missed the mark."
3," Bad Panther
",Martipee,/user/ur33628252/,4 February 2023,"Seems to be a common practice for Marvel to produce mega-expensive 3-star movies these days. Lots of CGI, black-bro humour and African tribal dancing, but lacking heavily in any real storyline. Nothing surprising or unexpected in the 2.5+hrs of viewing time meaning you're not missing out on anything except 2.5+ hrs of your own time.James Gunn has a fantastic opportunity to view the Marvel timeline of its characters at DC and their current failures to produce movies worthy of paying to see. How hard can it be when the comics of yesterday are there to guide you. DC should be rubbing their hands together, hopefully, and could on the cusp of success at what Marvel once had, but has now seen to have lost."
